SentenceID,sentence,source,IntervsIntra,implicit_vs_explicit,multiple_c_e,causal_marker,ExpTag,CauseEffect Answer,Model Answer CE,EXPorIMP,sentential_scope,Evaluation,Primary Error,EvalCE,EvalModelCM,EvalEXPorIMP,Evalsentential_scope,Model,Prompt style,Score,CauseEffect_is_list,Exact Match
291,Cyclosporine can also cause gout or worsen gout in people who have this condition.,CauseNet-cause.csv,Intrasentencial,explicit,No,['cause'],2a,"[('cyclosporine', 'gout')]","[('Cyclosporine', 'cause gout'), ('Cyclosporine', 'worsen gout')]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0.5,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
5400,"Given that a larger percentage of those with scurvy (76%) are among non-consumers of citrus compared to those consuming it (60%), it is more likely that a patient with scurvy did not consume citrus.",CausalBench_Text_Part.csv,Intrasentencial,implicit,No,,2b,"[('does not consume citrus', 'scurvy occurrence')]","[('a larger percentage of those with scurvy (76%) are among non-consumers of citrus compared to those consuming it (60%)', 'it is more likely that a patient with scurvy did not consume citrus')]",['implicit'],['intrasentential'],0,Switch Cause and Effect,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
2350,"Such situations can cause delays resulting in additional expenses, or other consequences.",CauseNet-cause.csv,Intrasentencial,explicit,Yes,"['cause', 'resulting']",2e,"[('delays', 'additional_expenses')]","[('Such situations', 'delays'), ('Such situations', 'additional expenses'), ('Such situations', 'other consequences')]","['explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential']",0,Incorrect matching,0.5,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
5501,"Given that the probability of a long lifespan is significantly higher in people who do not speak English (69%), it is more likely that individuals with a long lifespan do not speak English.",CausalBench_Text_Part.csv,Intrasentencial,implicit,No,,2b,"[('does not speak english', 'long lifespan probability increases')]","[('the probability of a long lifespan is significantly higher in people who do not speak English (69%)', 'it is more likely that individuals with a long lifespan do not speak English')]",['implicit'],['intrasentential'],0,Switch Cause and Effect,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
113,"On one side, household incomes and employment opportunities are increasing, but on the other, the growth often causes serious problems in terms of environmental deterioration, conflicting land uses, and inadequate housing and service provisions.",CauseNet-cause.csv,Intrasentencial,explicit,No,"['cause', 'causes']",2a,"[('growth', 'serious_problems')]","[('growth', 'serious problems in terms of environmental deterioration'), ('growth', 'conflicting land uses'), ('growth', 'inadequate housing and service provisions')]","['explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential']",0.33,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
6908,Up the coast . . . the Philly Sixers canned Jim O'Brien [ who had been under fire all season ] and quickly hired Mo Cheeks .,ECI-B_ESC_EN.csv,Intrasentencial,implicit,No,,2b,"[('jim o‚Äôbrien being under fire all season', 'hiring of mo cheeks.')]","[(""Jim O'Brien had been under fire all season"", ""the Philly Sixers canned Jim O'Brien""), (""the Philly Sixers canned Jim O'Brien"", 'quickly hired Mo Cheeks')]","['implicit', 'implicit']","['intrasentential', 'intrasentential']",0,Incorrect matching,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
3239,"Pioneered by Dynasplint Systems, Inc. in 1981, our dynamic splints have helped over 250,000 people recover from limited range of motion caused by injury, trauma, surgery or disease.",CauseNet-cause.csv,Intrasentencial,explicit,Yes,"['cause', 'caused']",2e,"[('disease', 'limited_range_of_motion'), ('injury', 'limited_range_of_motion')]","[('limited range of motion caused by injury, trauma, surgery or disease', 'over 250,000 people recover')]",['explicit'],['intrasentential'],0,Switch Cause and Effect,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
3043,"An aloe vera base is combined with the natural Dr. Alkaitis Eye Renewal and Eye Rejuvenation Support Complexes to uniquely target dark circles, puffiness and lines while helping to protect against environmental damage caused by UVA and UVB rays, wind and pollution.",CauseNet-cause.csv,Intrasentencial,explicit,Yes,"['cause', 'caused']",2e,"[('pollution', 'environmental_damage'), ('uvb_rays', 'environmental_damage'), ('uva', 'environmental_damage')]","[('UVA and UVB rays', 'protect against environmental damage'), ('wind', 'protect against environmental damage'), ('pollution', 'protect against environmental damage')]","['explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential']",0,Switch Cause and Effect,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
5239,"These companies have not paid taxes worth Rs 1,111 crore for the year till September 15. The growth rate of the department has fallen because of this.In a discussion with the ONGC officers, they pointed out that this was because of the price of crude oil, he added.",fincausal.csv,intrasentencial,explicit,Yes,"['because', 'because']",2e,"[('companies not paying taxes worth rs 1,111 crore', 'growth rate of the department has fallen'), ('price of crude oil', 'growth rate of the department has fallen')]","[('These companies have not paid taxes worth Rs 1,111 crore for the year till September 15', 'The growth rate of the department has fallen'), ('the price of crude oil', 'this was')]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0.5,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
141,"For your career lowlights, remember the situations where your energy and morale was depleted, document which tasks, behavior,s and experiences caused unnecessary stress and unhappiness.",CauseNet-cause.csv,Intrasentencial,explicit,No,"['cause', 'caused']",2a,"[('behavior', 'unhappiness')]","[('energy and morale was depleted', 'remember the situations'), ('tasks, behaviors, and experiences', 'caused unnecessary stress and unhappiness')]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0.5,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
2029,"Certain amines and alkaloids , including such drugs as morphine , and curare alkaloids , can displace histamine in granules and cause its release .",medcaus.csv,Intrasentencial,explicit,Yes,['cause'],2e,"[('Certain amines and alkaloids , including such drugs as morphine , and curare alkaloids', 'its release'), ('Certain amines and alkaloids', 'its release')]","[('Certain amines and alkaloids , including such drugs as morphine , and curare alkaloids', 'displace histamine in granules'), ('Certain amines and alkaloids , including such drugs as morphine , and curare alkaloids', 'cause its release')]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0.5,Half Correct (0.5),0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0.5
7904,The benefactor requested to stay anonymous. He wanted to maintain his privacy.,copa,Intersentential,implicit,No,,2d,"[('He wanted to maintain his privacy', 'The benefactor requested to stay anonymous')]","[('The benefactor requested to stay anonymous', 'He wanted to maintain his privacy')]",['implicit'],['intersentential'],0,Switch Cause and Effect,0,incorrect,correct,incorrect,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
3088,"Describing them as ""little balloons filled with blood,"" Dr. Ali says that hemorrhoids are caused by constipation, bad bowel habits or pregnancy.",CauseNet-cause.csv,Intrasentencial,explicit,Yes,"['cause', 'caused']",2e,"[('constipation', 'hemorrhoids'), ('pregnancy', 'hemorrhoids')]","[('constipation', 'hemorrhoids'), ('bad bowel habits', 'hemorrhoids'), ('pregnancy', 'hemorrhoids')]","['explicit', 'explicit', 'explicit']","['intrasentential', 'intrasentential', 'intrasentential']",0.67,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,1
4379,"Since the probability of an increased price given an increased supply (47%) is not smaller than the total probability of price increase that includes both increased and reduced supply scenarios, there is no indication that increased supply necessarily results in a lesser chance of a price increase.",CausalBench_Text_Part.csv,intrasentencial,explicit,Yes,"['Since', 'results in']",2e,"[('increased supply', 'increased price'), ('reduced supply', 'increased price'), ('increased and reduced supply combined', 'total increased price probability')]","[('the probability of an increased price given an increased supply (47%) is not smaller than the total probability of price increase that includes both increased and reduced supply scenarios', 'there is no indication that increased supply necessarily results in a lesser chance of a price increase')]",['explicit'],['intrasentential'],0,False Negative,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
423,"Ceaselessly, it is the dryness within the pores and skin that results in further itching and irritation.",CauseNet-noncause.csv,Intrasentencial,explicit,No,['results in'],2a,"[('dryness_within_the_pores_and_skin', 'further_itching')]","[('dryness within the pores and skin', 'further itching'), ('dryness within the pores and skin', 'irritation')]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0.5,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,1
1367,"Although NPC prevailed in opposing certification of a class action, In re Aredia and Zometa Products Liability Litigation, No. 10, 2007), NPC has been served with numerous individual lawsuits alleging that Zometa(R) causes osteonecrosis of the jaw.",CauseNet-cause.csv,Intrasentencial,explicit,No,"['cause', 'causes']",2a,"[('zometa', 'osteonecrosis_of_the_jaw')]","[('NPC prevailed in opposing certification of a class action', 'NPC has been served with numerous individual lawsuits')]",['explicit'],['intrasentential'],0,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
5588,And the U.S. is taking similar steps to ensure that its naval force is adequate to carry out a blockade of Iraq and support a war if necessary .,ECI-B_CTB_EN.csv,Intrasentencial,implicit,Yes,,2f,"[('the u.s. is taking similar steps', 'ensure its naval force is adequate to carry out a blockade of iraq'), ('the u.s. is taking similar steps', 'support a war if necessary')]","[('the U.S. is taking similar steps', 'its naval force is adequate'), ('its naval force is adequate', 'carry out a blockade of Iraq'), ('its naval force is adequate', 'support a war if necessary')]","['implicit', 'implicit', 'implicit']","['intrasentential', 'intrasentential', 'intrasentential']",0.33,Switch Cause and Effect,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,0
1073,C-reactive protein causes downregulation of vascular angiotensin subtype 2 receptors and systolic hypertension in mice.,coling22-mining-health-related-statements_sentence_test_causenet_evaluations.csv,Intrasentencial,explicit,No,"['cause', 'causes']",2a,"[('c-reactive protein', 'systolic hypertension in mice')]","[('C-reactive protein', 'downregulation of vascular angiotensin subtype 2 receptors'), ('C-reactive protein', 'systolic hypertension in mice')]","['explicit', 'explicit']","['intrasentential', 'intrasentential']",0.5,Hallucination of data,0,incorrect,correct,correct,Qwen2.5-Coder-32B-Instruct,Few Shot,,TRUE,1
